freq_hz,h1_abs_db,fixed_fir_abs_db,fixed_fir_phase_rad,fixed_total_abs_db,fixed_total_phase_rad,target_phase_rad,fixed_phase_error_rad,fixed_total_group_delay_ns
3522000000.000000,3.239275430000e-01,-3.302584652838e-01,-2.932887811675e-01,-6.330922283754e-03,-2.647500635200e+00,-2.646791810649e+00,-7.088245502369e-04,1.099463492098e+01
3523000000.000000,3.205464110000e-01,-3.266894681327e-01,-3.504492449902e-01,-6.143057132691e-03,-2.719441091391e+00,-2.713550654538e+00,-5.890436853076e-03,1.069875332667e+01
3524000000.000000,3.210700520000e-01,-3.232102538678e-01,-4.076226679100e-01,-2.140201867753e-03,-2.781945134614e+00,-2.780309498427e+00,-1.635636187135e-03,9.958999702316e+00
3525000000.000000,3.164875000000e-01,-3.198134940741e-01,-4.648103111198e-01,-3.325994074129e-03,-2.844589572599e+00,-2.847068342316e+00,2.478769716856e-03,1.062379723296e+01
3526000000.000000,3.211735800000e-01,-3.164901707628e-01,-5.220134328332e-01,4.683409237247e-03,-2.915447707975e+00,-2.913827186205e+00,-1.620521770770e-03,1.091576196655e+01
3527000000.000000,3.029541520000e-01,-3.132300015361e-01,-5.792332665666e-01,-1.027584953612e-02,-2.981761083009e+00,-2.980586030093e+00,-1.175052915399e-03,1.001104665427e+01
3528000000.000000,2.998203890000e-01,-3.100218200628e-01,-6.364710013034e-01,-1.020143106282e-02,-3.041250230471e+00,-3.047344873982e+00,6.094643511567e-03,1.054575774226e+01
3529000000.000000,3.076300770000e-01,-3.068539139843e-01,-6.937277636071e-01,7.761630156752e-04,-3.114282983207e+00,-3.114103717871e+00,-1.792653362802e-04,1.103799091448e+01
3530000000.000000,3.075211840000e-01,-3.037143224740e-01,-7.510046017277e-01,3.806861525952e-03,-3.179957715140e+00,-3.180862561760e+00,9.048466199242e-04,1.007064066828e+01
3531000000.000000,3.142530720000e-01,-3.005910957130e-01,-8.083024717317e-01,1.366197628702e-02,-3.240834386169e+00,-3.247621405648e+00,6.787019479698e-03,1.053135473435e+01
3532000000.000000,2.958377690000e-01,-2.974725185850e-01,-8.656222256638e-01,-1.634749584971e-03,-3.312298621803e+00,-3.314380249537e+00,2.081627734325e-03,1.076181181815e+01
3533000000.000000,2.942248390000e-01,-2.943473009194e-01,-9.229646017345e-01,-1.224619194352e-04,-3.376071301958e+00,-3.381139093426e+00,5.067791468497e-03,1.059138444019e+01
3534000000.000000,2.938778580000e-01,-2.912047365912e-01,-9.803302165074e-01,2.673121408805e-03,-3.445393883997e+00,-3.447897937315e+00,2.504053317351e-03,1.105300379320e+01
3535000000.000000,2.922221150000e-01,-2.880348337991e-01,-1.037719559048e+00,4.187281200942e-03,-3.514967444025e+00,-3.514656781204e+00,-3.106628212848e-04,1.121470238076e+01
3536000000.000000,2.957932780000e-01,-2.848284187968e-01,-1.095132986974e+00,1.096485920316e-02,-3.586321990444e+00,-3.581415625092e+00,-4.906365351423e-03,1.057007484368e+01
3537000000.000000,2.579780610000e-01,-2.815772153213e-01,-1.152570724339e+00,-2.359915432131e-02,-3.647794921932e+00,-3.648174468981e+00,3.795470491261e-04,1.038741720337e+01
3538000000.000000,2.825136940000e-01,-2.782739019114e-01,-1.210032861263e+00,4.239792088648e-03,-3.716854124747e+00,-3.714933312870e+00,-1.920811877351e-03,1.073675297042e+01
3539000000.000000,2.684210810000e-01,-2.749121492496e-01,-1.267519355211e+00,-6.491068249619e-03,-3.782716938953e+00,-3.781692156759e+00,-1.024782194515e-03,1.046568953679e+01
3540000000.000000,2.643669400000e-01,-2.714866395904e-01,-1.325030033812e+00,-7.119699590363e-03,-3.848369858201e+00,-3.848451000648e+00,8.114244616841e-05,1.028217011532e+01
3541000000.000000,2.598847670000e-01,-2.679930702637e-01,-1.382564599102e+00,-8.108303263747e-03,-3.911926499342e+00,-3.915209844536e+00,3.283345194132e-03,1.080737075276e+01
3542000000.000000,2.683201120000e-01,-2.644281431568e-01,-1.440122633059e+00,3.891968843200e-03,-3.984179284447e+00,-3.981968688425e+00,-2.210596022219e-03,1.106078836556e+01
3543000000.000000,2.474144990000e-01,-2.607895419915e-01,-1.497703604304e+00,-1.337504299146e-02,-4.050920465231e+00,-4.048727532314e+00,-2.192932916969e-03,1.061182049836e+01
3544000000.000000,2.449329810000e-01,-2.570758991213e-01,-1.555306875820e+00,-1.214291812126e-02,-4.117531353723e+00,-4.115486376203e+00,-2.044977520134e-03,1.072704597499e+01
3545000000.000000,2.652450130000e-01,-2.532867534642e-01,-1.612931713560e+00,1.195825953585e-02,-4.185720500550e+00,-4.182245220091e+00,-3.475280458357e-03,1.029129946045e+01
3546000000.000000,2.451344510000e-01,-2.494225011112e-01,-1.670577295788e+00,-4.288050111222e-03,-4.246855636846e+00,-4.249004063980e+00,2.148427133999e-03,1.066002468261e+01
3547000000.000000,2.466350450000e-01,-2.454843400184e-01,-1.728242723021e+00,1.150704981647e-03,-4.319678321470e+00,-4.315762907869e+00,-3.915413600619e-03,1.061148513079e+01
3548000000.000000,2.472777210000e-01,-2.414742101131e-01,-1.785927028416e+00,5.803510886921e-03,-4.380203491768e+00,-4.382521751758e+00,2.318259989321e-03,1.016857788348e+01
3549000000.000000,2.334823220000e-01,-2.373947300258e-01,-1.843629188486e+00,-3.912408025808e-03,-4.447460439774e+00,-4.449280595647e+00,1.820155872077e-03,1.082672262086e+01
