freq_hz,h1_abs_db,h1_phase_rad,fir_abs_db,fir_phase_rad,total_abs_db,total_phase_rad,target_phase_rad,phase_error_rad,total_group_delay_ns
3733000000.000000,6.178681600000e-02,1.932514094479e+00,-5.768038346413e-02,1.820375053228e-01,4.106432535875e-03,-1.673500432174e+01,-1.673290787118e+01,-2.096450554834e-03,9.542086926175e+00
3734000000.000000,7.340539300000e-02,1.935820944566e+00,-5.908071678810e-02,1.265176111696e-01,1.432467621191e-02,-1.678721736580e+01,-1.679966671507e+01,1.244934926778e-02,1.050283569285e+01
3735000000.000000,8.058565500000e-02,1.911552488535e+00,-6.049827743576e-02,7.101658544867e-02,2.008737756424e-02,-1.686698684756e+01,-1.686642555896e+01,-5.612885953958e-04,1.142025568317e+01
3736000000.000000,6.955704000000e-02,1.903293373654e+00,-6.193350021323e-02,1.553401665621e-02,7.623539786767e-03,-1.693072853123e+01,-1.693318440285e+01,2.455871619919e-03,1.082999912176e+01
3737000000.000000,7.044827900000e-02,1.886405787642e+00,-6.338642967783e-02,-3.993049637560e-02,7.061849322165e-03,-1.700308063027e+01,-1.699994324674e+01,-3.137383535091e-03,1.082606736764e+01
3738000000.000000,7.196155700000e-02,1.878160361052e+00,-6.485670480618e-02,-9.537734557960e-02,7.104852193818e-03,-1.706677290607e+01,-1.706670209063e+01,-7.081544030285e-05,1.027679335933e+01
3739000000.000000,7.052224300000e-02,1.868140212111e+00,-6.634354671873e-02,-1.508069149251e-01,4.178696281268e-03,-1.713222262435e+01,-1.713346093452e+01,1.238310161924e-03,1.082074835268e+01
3740000000.000000,6.838407300000e-02,1.853025063194e+00,-6.784574960825e-02,-2.062195818460e-01,5.383233917538e-04,-1.720275044019e+01,-1.720021977840e+01,-2.530661787162e-03,1.038919849583e+01
3741000000.000000,7.629166300000e-02,1.848394497305e+00,-6.936167496626e-02,-2.616157188039e-01,6.929988033739e-03,-1.726277714304e+01,-1.726697862229e+01,4.201479254746e-03,1.092132617444e+01
3742000000.000000,8.963427800000e-02,1.826559744010e+00,-7.088924918798e-02,-3.169956949704e-01,1.874502881202e-02,-1.733999187250e+01,-1.733373746618e+01,-6.254406317968e-03,1.084315323126e+01
3743000000.000000,8.290475300000e-02,1.822879574375e+00,-7.242596462241e-02,-3.723598780062e-01,1.047878837759e-02,-1.739903622517e+01,-1.740049631007e+01,1.460084899971e-03,1.046891562645e+01
3744000000.000000,8.952503300000e-02,1.805716411264e+00,-7.396888409165e-02,-4.277086359169e-01,1.555614890835e-02,-1.747154814619e+01,-1.746725515396e+01,-4.292992232873e-03,1.068089328940e+01
3745000000.000000,8.151764900000e-02,1.799341971764e+00,-7.551464888603e-02,-4.830423389622e-01,6.003000113968e-03,-1.753325628874e+01,-1.753401399785e+01,7.577091105198e-04,1.001462400190e+01
3746000000.000000,9.086499700000e-02,1.790521660175e+00,-7.705949021996e-02,-5.383613615992e-01,1.380550678004e-02,-1.759739562296e+01,-1.760077284174e+01,3.377218773306e-03,1.040010696715e+01
3747000000.000000,1.077484370000e-01,1.779274118657e+00,-7.859924409333e-02,-5.936660844335e-01,2.914919290668e-02,-1.766394788732e+01,-1.766753168563e+01,3.583798309879e-03,1.141549824267e+01
3748000000.000000,8.342530300000e-02,1.757665813069e+00,-8.012936949285e-02,-6.489568961582e-01,3.295933507144e-03,-1.774084700463e+01,-1.773429052951e+01,-6.556475114042e-03,1.087839547600e+01
3749000000.000000,8.954428400000e-02,1.753140280441e+00,-8.164496982815e-02,-7.042341954584e-01,7.899314171847e-03,-1.780064983656e+01,-1.780104937340e+01,3.995368464942e-04,1.007056572110e+01
3750000000.000000,1.014297740000e-01,1.741656848620e+00,-8.314081748219e-02,-7.594983928568e-01,1.828895651781e-02,-1.786739746578e+01,-1.786780821729e+01,4.107515158367e-04,1.114329445325e+01
3751000000.000000,9.600023500000e-02,1.723625229500e+00,-8.461138132334e-02,-8.147499124819e-01,1.138885367666e-02,-1.794068060452e+01,-1.793456706118e+01,-6.113543340437e-03,1.085190398244e+01
3752000000.000000,8.662848600000e-02,1.715778602184e+00,-8.605085700483e-02,-8.699891937356e-01,5.776289951721e-04,-1.800376651309e+01,-1.800132590507e+01,-2.440608021324e-03,9.851311431904e+00
3753000000.000000,8.407255700000e-02,1.710296779370e+00,-8.745319985622e-02,-9.252166928427e-01,-3.380642856218e-03,-1.806447583501e+01,-1.806808474896e+01,3.608913946341e-03,9.994499394346e+00
3754000000.000000,8.295648000000e-02,1.700627709216e+00,-8.881216014298e-02,-9.804328842619e-01,-5.855680142976e-03,-1.812936109659e+01,-1.813484359285e+01,5.482496261916e-03,1.009062770781e+01
3755000000.000000,8.127720000000e-02,1.693915780962e+00,-9.012132046152e-02,-1.035638261943e+00,-8.844120461523e-03,-1.819127840252e+01,-1.820160243674e+01,1.032403421605e-02,1.108080804942e+01
3756000000.000000,8.883895400000e-02,1.671782624709e+00,-9.137413500037e-02,-1.090833340411e+00,-2.535181000368e-03,-1.826860663724e+01,-1.826836128062e+01,-2.453566161584e-04,1.125109162714e+01
3757000000.000000,9.838914300000e-02,1.662910787487e+00,-9.256397039882e-02,-1.146018655670e+00,5.825172601181e-03,-1.833266378972e+01,-1.833512012451e+01,2.456334790821e-03,1.079787565141e+01
3758000000.000000,8.499369100000e-02,1.646453942926e+00,-9.368414791119e-02,-1.201194765911e+00,-8.690456911194e-03,-1.840429674452e+01,-1.840187896840e+01,-2.417776121980e-03,1.095291733337e+01
3759000000.000000,9.432190900000e-02,1.635615965302e+00,-9.472798656200e-02,-1.256362252005e+00,-4.060775619986e-04,-1.847030220824e+01,-1.846863781229e+01,-1.664395951188e-03,1.048519648306e+01
3760000000.000000,9.730794700000e-02,1.625020029839e+00,-9.568884698641e-02,-1.311521717795e+00,1.619100013592e-03,-1.853605760949e+01,-1.853539665618e+01,-6.609533149948e-04,1.020910378330e+01
3761000000.000000,1.035300690000e-01,1.617636121673e+00,-9.656017563139e-02,-1.366673790157e+00,6.969893368609e-03,-1.859859359002e+01,-1.860215550007e+01,3.561910045040e-03,1.072777125949e+01
3762000000.000000,8.085840900000e-02,1.600508281381e+00,-9.733554897140e-02,-1.421819118849e+00,-1.647713997140e-02,-1.867086675901e+01,-1.866891434396e+01,-1.952415050262e-03,1.109533500639e+01
3763000000.000000,8.909129100000e-02,1.588492615860e+00,-9.800871742619e-02,-1.476958376125e+00,-8.917426426191e-03,-1.873802168180e+01,-1.873567318785e+01,-2.348493958234e-03,1.068193924582e+01
3764000000.000000,9.536213800000e-02,1.576548211223e+00,-9.857364862995e-02,-1.532092256134e+00,-3.211510629947e-03,-1.880509996645e+01,-1.880243203173e+01,-2.667934715774e-03,1.009621784171e+01
3765000000.000000,6.659291700000e-02,1.571882898635e+00,-9.902456972462e-02,-1.587221474102e+00,-3.243165272462e-02,-1.886489449701e+01,-1.886919087562e+01,4.296378617173e-03,9.900812551046e+00
3766000000.000000,9.596502400000e-02,1.562385440485e+00,-9.935600835051e-02,-1.642346765296e+00,-3.390984350508e-03,-1.892951724635e+01,-1.893594971951e+01,6.432473162072e-03,1.128110211925e+01
3767000000.000000,9.223913900000e-02,1.540367798155e+00,-9.956283201132e-02,-1.697468883791e+00,-7.323693011325e-03,-1.900665700718e+01,-1.900270856340e+01,-3.948443774224e-03,1.091633554858e+01
3768000000.000000,9.803809200000e-02,1.535448557978e+00,-9.964028550886e-02,-1.752588601043e+00,-1.602193508863e-03,-1.906669596460e+01,-1.906946740729e+01,2.771442685493e-03,1.002032312661e+01
3769000000.000000,1.003746180000e-01,1.524686524563e+00,-9.958402614624e-02,-1.807706704284e+00,7.905918537646e-04,-1.913257610126e+01,-1.913622625118e+01,3.650149918805e-03,1.075449933251e+01
3770000000.000000,9.235578300000e-02,1.510538927302e+00,-9.939015642536e-02,-1.862823994751e+00,-7.034373425355e-03,-1.920184098899e+01,-1.920298509507e+01,1.144106078847e-03,1.114167893849e+01
3771000000.000000,9.660695100000e-02,1.494910639251e+00,-9.905525397313e-02,-1.917941285779e+00,-2.448302973126e-03,-1.927258656807e+01,-1.926974393896e+01,-2.842629110962e-03,1.136345694378e+01
3772000000.000000,8.828504300000e-02,1.477976921888e+00,-9.857639846172e-02,-1.973059400753e+00,-1.029135546172e-02,-1.934463840040e+01,-1.933650278285e+01,-8.135617559429e-03,1.064328184268e+01
3773000000.000000,8.482475400000e-02,1.471401100253e+00,-9.795119530152e-02,-2.028179170969e+00,-1.312644130152e-02,-1.940633399226e+01,-1.940326162673e+01,-3.072365521611e-03,9.669494790138e+00
3774000000.000000,9.151958100000e-02,1.466708499350e+00,-9.717779591969e-02,-2.083301433402e+00,-5.658214919692e-03,-1.946614885559e+01,-1.947002047062e+01,3.871615031635e-03,1.047026110281e+01
3775000000.000000,7.846103300000e-02,1.450075776253e+00,-9.625491445989e-02,-2.138427028416e+00,-1.779388145989e-02,-1.953790717370e+01,-1.953677931451e+01,-1.127859191012e-03,1.074912995954e+01
3776000000.000000,7.579204000000e-02,1.441886312538e+00,-9.518184076613e-02,-2.193556797443e+00,-1.938980076613e-02,-1.960122640644e+01,-1.960353815840e+01,2.311751955745e-03,1.053545813070e+01
3777000000.000000,9.379874000000e-02,1.427947857017e+00,-9.395844955069e-02,-2.248691580643e+00,-1.597095506894e-04,-1.967029964517e+01,-1.967029700229e+01,-2.642875944758e-06,1.042351623728e+01
3778000000.000000,7.773054300000e-02,1.421175961533e+00,-9.258520566777e-02,-2.303832214581e+00,-1.485466266777e-02,-1.973221217459e+01,-1.973705584618e+01,4.843671590869e-03,1.025401750075e+01
3779000000.000000,7.959813100000e-02,1.409380022120e+00,-9.106316545475e-02,-2.358979529946e+00,-1.146503445475e-02,-1.979915542937e+01,-1.980381469007e+01,4.659260701050e-03,1.141564089132e+01
3780000000.000000,8.466680300000e-02,1.388024922043e+00,-8.939397412856e-02,-2.414134349332e+00,-4.727171128555e-03,-1.987566534883e+01,-1.987057353396e+01,-5.091814872369e-03,1.083313215777e+01
3781000000.000000,5.403184500000e-02,1.383564823665e+00,-8.757985925966e-02,-2.469297485100e+00,-3.354801425966e-02,-1.993528858297e+01,-1.993733237784e+01,2.043794869778e-03,1.009422127094e+01
3782000000.000000,6.334135600000e-02,1.371512584526e+00,-8.562362038225e-02,-2.524469737369e+00,-2.228226438225e-02,-2.000251307438e+01,-2.000409122173e+01,1.578147351243e-03,1.091536872224e+01
3783000000.000000,8.837191800000e-02,1.356752661929e+00,-8.352861481740e-02,-2.579651892120e+00,4.843303182601e-03,-2.007245515173e+01,-2.007085006562e+01,-1.605086108714e-03,1.107797721999e+01
3784000000.000000,6.788942200000e-02,1.342677599232e+00,-8.129873983467e-02,-2.634844719478e+00,-1.340931783467e-02,-2.014172304179e+01,-2.013760890951e+01,-4.114132275035e-03,1.068767222452e+01
3785000000.000000,6.299236500000e-02,1.332844491782e+00,-7.893841128893e-02,-2.690048972151e+00,-1.594604628893e-02,-2.020676040191e+01,-2.020436775340e+01,-2.392648509300e-03,1.041091480639e+01
3786000000.000000,6.576977400000e-02,1.322270849937e+00,-7.645253891004e-02,-2.745265384075e+00,-1.068276491004e-02,-2.027255045568e+01,-2.027112659729e+01,-1.423858389021e-03,1.035718888829e+01
3787000000.000000,6.296347700000e-02,1.313137914799e+00,-7.384649844072e-02,-2.800494669262e+00,-1.088302144072e-02,-2.033691267600e+01,-2.033788544118e+01,9.727651750886e-04,1.028164594926e+01
3788000000.000000,4.805087800000e-02,1.303540013214e+00,-7.112610084619e-02,-2.855737520876e+00,-2.307522284619e-02,-2.040175342920e+01,-2.040464428507e+01,2.890855864532e-03,1.052914100520e+01
3789000000.000000,7.098244800000e-02,1.291324767959e+00,-6.829755883885e-02,-2.910994610544e+00,2.684889161147e-03,-2.046922576412e+01,-2.047140312895e+01,2.177364830501e-03,1.123165117169e+01
3790000000.000000,7.493214800000e-02,1.272927989010e+00,-6.536745098213e-02,-2.966266587906e+00,9.564697017872e-03,-2.054289452044e+01,-2.053816197284e+01,-4.732547592482e-03,1.070987242230e+01
3791000000.000000,5.449681300000e-02,1.267300011751e+00,-6.234268365421e-02,-3.021554080427e+00,-7.845870654215e-03,-2.060380999022e+01,-2.060492081673e+01,1.110826516971e-03,1.044674379384e+01
3792000000.000000,7.018592100000e-02,1.252241440326e+00,-5.923045116450e-02,-3.076857693449e+00,1.095546983550e-02,-2.067417217466e+01,-2.067167966062e+01,-2.492514041602e-03,1.057264902379e+01
3793000000.000000,5.692504000000e-02,1.245064115833e+00,-5.603819433318e-02,-3.132178010517e+00,8.868456668227e-04,-2.073666981622e+01,-2.073843850451e+01,1.768688286027e-03,1.003210376532e+01
3794000000.000000,4.572577000000e-02,1.236832206867e+00,-5.277355784289e-02,3.095669713233e+00,-7.047787842888e-03,-2.080023930862e+01,-2.080519734840e+01,4.958039779225e-03,1.044473105327e+01
3795000000.000000,4.925579700000e-02,1.224504729583e+00,-4.944434669143e-02,3.040314321530e+00,-1.885496914274e-04,-2.086792217761e+01,-2.087195619229e+01,4.034014680897e-03,1.071727917226e+01
3796000000.000000,3.249212500000e-02,1.212884019068e+00,-4.605848206627e-02,2.984940598976e+00,-1.356635706627e-02,-2.093491661068e+01,-2.093871503618e+01,3.798425500683e-03,1.103029049591e+01
3797000000.000000,3.664283000000e-02,1.196660291734e+00,-4.262395696583e-02,2.929548041023e+00,-5.981126965831e-03,-2.100653289596e+01,-2.100547388006e+01,-1.059015897184e-03,1.119240969103e+01
3798000000.000000,4.099670200000e-02,1.183040490174e+00,-3.914879189639e-02,2.874136159624e+00,1.847910103611e-03,-2.107556457892e+01,-2.107223272395e+01,-3.331854967012e-03,1.053052277593e+01
3799000000.000000,3.008038100000e-02,1.175173399298e+00,-3.564099095704e-02,2.818704481494e+00,-5.560609957040e-03,-2.113886334793e+01,-2.113899156784e+01,1.282199151085e-04,1.049448405033e+01
3800000000.000000,4.470040000000e-02,1.162046527643e+00,-3.210849863343e-02,2.763252546172e+00,1.259190136657e-02,-2.120744215490e+01,-2.120575041173e+01,-1.691743172369e-03,1.044166873631e+01
3801000000.000000,3.825908100000e-02,1.154884097698e+00,-2.855915759111e-02,2.707779903921e+00,9.699923408884e-03,-2.127007722710e+01,-2.127250925562e+01,2.432028519806e-03,1.090012889806e+01
3802000000.000000,2.954414300000e-02,1.136037900885e+00,-2.500066777999e-02,2.652286113453e+00,4.543475220009e-03,-2.134441721438e+01,-2.133926809951e+01,-5.149114872179e-03,1.097293447146e+01
3803000000.000000,3.201445400000e-02,1.128003300784e+00,-2.144054710362e-02,2.596770739539e+00,1.057390689638e-02,-2.140796718840e+01,-2.140602694340e+01,-1.940244998014e-03,1.005885380344e+01
3804000000.000000,2.088493100000e-02,1.120687378990e+00,-1.788609393103e-02,2.541233350498e+00,2.998837068969e-03,-2.147082049923e+01,-2.147278578729e+01,1.965288055764e-03,1.048068491271e+01
3805000000.000000,2.143982800000e-02,1.107396353814e+00,-1.434435169977e-02,2.485673515604e+00,7.095476300228e-03,-2.153967135930e+01,-2.153954463117e+01,-1.267281258919e-04,1.134169088693e+01
3806000000.000000,2.818919700000e-02,1.089306035976e+00,-1.082207581957e-02,2.430090802434e+00,1.736712118043e-02,-2.161334439031e+01,-2.160630347506e+01,-7.040915245323e-03,1.088598141399e+01
3807000000.000000,1.831230200000e-02,1.081787818283e+00,-7.325703095807e-03,2.374484774186e+00,1.098659890419e-02,-2.167646863625e+01,-2.167306231895e+01,-3.406317297589e-03,1.030965097879e+01
3808000000.000000,5.951023999999e-03,1.070986956315e+00,-3.861323857099e-03,2.318854986991e+00,2.089700142898e-03,-2.174289928541e+01,-2.173982116284e+01,-3.078122571889e-03,1.069787864434e+01
3809000000.000000,1.074545800000e-02,1.058638097388e+00,-4.346569382042e-04,2.263200987248e+00,1.031080106180e-02,-2.181090214408e+01,-2.180658000673e+01,-4.322137352290e-03,1.028437003619e+01
3810000000.000000,1.894076400000e-02,1.053082428878e+00,2.948972330466e-03,2.207522309018e+00,2.188973633047e-02,-2.187213649082e+01,-2.187333885062e+01,1.202359795705e-03,1.016903985269e+01
3811000000.000000,1.201535000000e-03,1.042232689570e+00,6.284651021093e-03,2.151818471485e+00,7.486186021095e-03,-2.193869006766e+01,-2.194009769451e+01,1.407626844152e-03,1.113415923118e+01
3812000000.000000,1.011321600000e-02,1.024599789971e+00,9.567894304386e-03,2.096088976546e+00,1.968111030439e-02,-2.201205246220e+01,-2.200685653840e+01,-5.195923804962e-03,1.139980540613e+01
3813000000.000000,-3.699316000000e-03,1.010463674870e+00,1.279465787304e-02,2.040333306520e+00,9.095341873037e-03,-2.208194424733e+01,-2.207361538229e+01,-8.328865043278e-03,1.019749621642e+01
3814000000.000000,-1.414447000000e-02,1.007992327692e+00,1.596134705764e-02,1.984550922031e+00,1.816877057640e-03,-2.214019797900e+01,-2.214037422617e+01,1.762471785085e-04,1.004608752968e+01
3815000000.000000,3.322820000007e-04,9.958128621885e-01,1.906482262184e-02,1.928741260079e+00,1.939710462184e-02,-2.220818710645e+01,-2.220713307006e+01,-1.054036387959e-03,1.043575547603e+01
3816000000.000000,4.832305999999e-03,9.884999464455e-01,2.210240324131e-02,1.872903732325e+00,2.693470924131e-02,-2.227133754995e+01,-2.227389191395e+01,2.554364003498e-03,1.031789115741e+01
3817000000.000000,-2.828953999999e-03,9.778579544095e-01,2.507186470726e-02,1.817037723615e+00,2.224291070726e-02,-2.233784555069e+01,-2.234065075784e+01,2.805207146956e-03,1.114991202097e+01
3818000000.000000,-2.525910700000e-02,9.601471612275e-01,2.797143590947e-02,1.761142590770e+00,2.712328909465e-03,-2.241145147672e+01,-2.240740960173e+01,-4.041874991874e-03,1.107307361767e+01
3819000000.000000,-2.785710400000e-02,9.505296694605e-01,3.079979168042e-02,1.705217661645e+00,2.942687680416e-03,-2.247699389761e+01,-2.247416844562e+01,-2.825451995236e-03,1.031001718310e+01
3820000000.000000,-2.509766700000e-02,9.424680205335e-01,3.355604260939e-02,1.649262234500e+00,8.458375609391e-03,-2.254101097368e+01,-2.254092728951e+01,-8.368417760707e-05,1.029988731152e+01
3821000000.000000,-2.906732600000e-02,9.330395521795e-01,3.623972194303e-02,1.593275577683e+00,7.172395943031e-03,-2.260642609886e+01,-2.260768613340e+01,1.260034539566e-03,1.055731997936e+01
3822000000.000000,-2.142227400000e-02,9.218061298465e-01,3.885076973071e-02,1.537256929632e+00,1.742849573071e-02,-2.267367816924e+01,-2.267444497728e+01,7.668080448830e-04,1.088563856328e+01
3823000000.000000,-1.572679400000e-02,9.083166620675e-01,4.138951436316e-02,1.481205499235e+00,2.566272036316e-02,-2.274321906742e+01,-2.274120382117e+01,-2.015246242980e-03,1.116803967385e+01
3824000000.000000,-4.035060200000e-02,8.936008673815e-01,4.385665170124e-02,1.425120466520e+00,3.506049701241e-03,-2.281401989482e+01,-2.280796266506e+01,-6.057229754983e-03,1.035203730754e+01
3825000000.000000,-3.875894200000e-02,8.904336401665e-01,4.625322198371e-02,1.369000983715e+00,7.494279983714e-03,-2.287330660484e+01,-2.287472150895e+01,1.414904114302e-03,1.020629660102e+01
3826000000.000000,-4.131943300000e-02,8.776190515565e-01,4.858058472586e-02,1.312846176656e+00,7.261151725859e-03,-2.294227600051e+01,-2.294148035284e+01,-7.956476659956e-04,1.041603840697e+01
3827000000.000000,-4.182740600000e-02,8.718876783735e-01,5.084039183559e-02,1.256655146553e+00,9.012985835587e-03,-2.300419840379e+01,-2.300823919673e+01,4.040792936436e-03,1.042847870275e+01
3828000000.000000,-6.461939300000e-02,8.589901277785e-01,5.303455918048e-02,1.200426972112e+00,-1.158483381952e-02,-2.307332412883e+01,-2.307499804062e+01,1.673911788938e-03,1.079122352990e+01
3829000000.000000,-5.142517600000e-02,8.487755986645e-01,5.516523684835e-02,1.144160712003e+00,3.740060848351e-03,-2.313980491805e+01,-2.314175688451e+01,1.951966454993e-03,1.055517520763e+01
3830000000.000000,-5.286698900000e-02,8.389214486645e-01,5.723477834769e-02,1.087855407667e+00,4.367789347690e-03,-2.320596437239e+01,-2.320851572839e+01,2.551356007849e-03,1.074154255851e+01
3831000000.000000,-6.766535500000e-02,8.264440194625e-01,5.924570900521e-02,1.031510086445e+00,-8.419645994792e-03,-2.327478712281e+01,-2.327527457228e+01,4.874494724483e-04,1.105488546154e+01
3832000000.000000,-6.521852100000e-02,8.127333035055e-01,6.120069381416e-02,9.751237650172e-01,-4.017827185834e-03,-2.334488416020e+01,-2.334203341617e+01,-2.850744023501e-03,1.035556533328e+01
3833000000.000000,-7.231424400000e-02,8.091267808735e-01,6.310250498785e-02,9.186954531347e-01,-9.211739012150e-03,-2.340491899471e+01,-2.340879226006e+01,3.873265350748e-03,9.892930997702e+00
3834000000.000000,-4.593211000000e-02,8.013146735275e-01,6.495398947330e-02,8.622241576158e-01,1.902187947330e-02,-2.346920239758e+01,-2.347555110395e+01,6.348706374677e-03,1.066898240455e+01
3835000000.000000,-5.764615500000e-02,7.880429604465e-01,6.675803667354e-02,8.057088865879e-01,9.111881673538e-03,-2.353898938168e+01,-2.354230994784e+01,3.320566154592e-03,1.119494878474e+01
3836000000.000000,-6.501723900000e-02,7.737103017605e-01,6.851754662222e-02,7.491486539450e-01,3.500307622217e-03,-2.360988227301e+01,-2.360906879173e+01,-8.134812855829e-04,1.079176142103e+01
3837000000.000000,-8.512359900000e-02,7.655960894465e-01,7.023539884465e-02,6.925424839896e-01,-1.488820015535e-02,-2.367460265528e+01,-2.367582763562e+01,1.224980333777e-03,1.044015850479e+01
3838000000.000000,-7.111874600000e-02,7.557746384315e-01,7.191442213219e-02,6.358894162301e-01,7.956761321841e-04,-2.374107717406e+01,-2.374258647950e+01,1.509305448202e-03,1.087969888062e+01
3839000000.000000,-9.090722700000e-02,7.422317348345e-01,7.355736544016e-02,5.791885102951e-01,-1.734986155984e-02,-2.381132098359e+01,-2.380934532339e+01,-1.975660195178e-03,1.051207192281e+01
3840000000.000000,-6.951405000000e-02,7.371266120245e-01,7.516687011512e-02,5.224388509303e-01,5.652820115122e-03,-2.387317576576e+01,-2.387610416728e+01,2.928401518858e-03,1.022082728604e+01
3841000000.000000,-7.831845800000e-02,7.273419884285e-01,7.674544362920e-02,4.656395530394e-01,-1.573014370801e-03,-2.393975968725e+01,-2.394286301117e+01,3.103323920687e-03,1.068132160215e+01
3842000000.000000,-7.573379800000e-02,7.165502503215e-01,7.829543500103e-02,4.087897667295e-01,2.561637001035e-03,-2.400740121167e+01,-2.400962185506e+01,2.220643392643e-03,1.040928474950e+01
3843000000.000000,-8.369434300000e-02,7.102859291555e-01,7.981901204525e-02,3.518886823198e-01,-3.875330954751e-03,-2.407056661724e+01,-2.407638069895e+01,5.814081705747e-03,1.080707029165e+01
3844000000.000000,-7.723092600000e-02,6.945988312375e-01,8.131814059437e-02,2.949355352731e-01,4.087214594370e-03,-2.414320686221e+01,-2.414313954284e+01,-6.731937015658e-05,1.087000510567e+01
3845000000.000000,-1.016786080000e-01,6.876484877305e-01,8.279456580477e-02,2.379296110070e-01,-1.888404219523e-02,-2.420716312998e+01,-2.420989838673e+01,2.735256745559e-03,1.009843045666e+01
3846000000.000000,-7.565572400000e-02,6.817634972235e-01,8.424979564370e-02,1.808702495455e-01,8.594071643699e-03,-2.427010748195e+01,-2.427665723062e+01,6.549748665734e-03,1.062906684874e+01
3847000000.000000,-9.311235800000e-02,6.682524554655e-01,8.568508663712e-02,1.237568499659e-01,-7.427271362878e-03,-2.434073192329e+01,-2.434341607450e+01,2.684151217025e-03,1.143897493437e+01
3848000000.000000,-9.845785100000e-02,6.522984736915e-01,8.710143193446e-02,6.658887460377e-02,-1.135641906554e-02,-2.441385388042e+01,-2.441017491839e+01,-3.678962030389e-03,1.094813556188e+01
3849000000.000000,-1.014359760000e-01,6.450651234515e-01,8.849955173378e-02,9.365852973098e-03,-1.293642426622e-02,-2.447831025229e+01,-2.447693376228e+01,-1.376490012259e-03,1.034225412672e+01
3850000000.000000,-9.592750800000e-02,6.368353645865e-01,8.987988607587e-02,-4.791261463552e-02,-6.047621924131e-03,-2.454381847877e+01,-2.454369260617e+01,-1.258725971240e-04,1.060218739835e+01
3851000000.000000,-1.018456060000e-01,6.264468141695e-01,9.124259002619e-02,-1.052468539155e-01,-1.060301597381e-02,-2.461154126846e+01,-2.461045145006e+01,-1.089818405308e-03,1.059839831839e+01
3852000000.000000,-1.077679510000e-01,6.183764624635e-01,9.258753120854e-02,-1.626371137001e-01,-1.518041979146e-02,-2.467700187995e+01,-2.467721029395e+01,2.084139929437e-04,1.029958974406e+01
3853000000.000000,-1.124555470000e-01,6.118550618985e-01,9.391428967272e-02,-2.200835635442e-01,-1.854125732728e-02,-2.474096973036e+01,-2.474396913784e+01,2.999407472558e-03,1.045227453078e+01
3854000000.000000,-1.257247030000e-01,6.019784850115e-01,9.522216003203e-02,-2.775862917649e-01,-3.050254296797e-02,-2.480834903547e+01,-2.481072798173e+01,2.378946253607e-03,1.096252840983e+01
3855000000.000000,-8.846639300000e-02,5.891576074515e-01,9.651015581642e-02,-3.351453039656e-01,8.043762816418e-03,-2.487872892523e+01,-2.487748682561e+01,-1.242099618253e-03,1.058599364819e+01
3856000000.000000,-1.086804760000e-01,5.841251958125e-01,9.777701595113e-02,-3.927605220703e-01,-1.090346004887e-02,-2.494137655498e+01,-2.494424566950e+01,2.869114526852e-03,1.070803333234e+01
3857000000.000000,-1.178748240000e-01,5.698829719685e-01,9.902121327430e-02,-4.504317838876e-01,-1.885361072570e-02,-2.501329004064e+01,-2.501100451339e+01,-2.285527245689e-03,1.126022996368e+01
3858000000.000000,-1.042055930000e-01,5.580232940395e-01,1.002409649795e-01,-5.081588432238e-01,-3.964628020533e-03,-2.508287677790e+01,-2.507776335728e+01,-5.113420622092e-03,1.049234295979e+01
3859000000.000000,-1.057875930000e-01,5.535418883925e-01,1.014342448810e-01,-5.659413705572e-01,-4.353348119046e-03,-2.514514071088e+01,-2.514452220117e+01,-6.185097137674e-04,1.010997826226e+01
3860000000.000000,-1.291504850000e-01,5.465976713555e-01,1.025987973539e-01,-6.237789542865e-01,-2.655168764607e-02,-2.520992251165e+01,-2.521128104506e+01,1.358533408769e-03,1.022915629100e+01
3861000000.000000,-1.199725720000e-01,5.407282513675e-01,1.037321528389e-01,-6.816711025571e-01,-1.624041916106e-02,-2.527368407991e+01,-2.527803988895e+01,4.355809038923e-03,1.071651218514e+01
3862000000.000000,-1.085946670000e-01,5.277682989285e-01,1.048316447454e-01,-7.396172456712e-01,-3.763022254587e-03,-2.534459017546e+01,-2.534479873284e+01,2.085573745596e-04,1.152601936440e+01
3863000000.000000,-1.037103940000e-01,5.118336568465e-01,1.058944276251e-01,-7.976167390774e-01,2.184033625133e-03,-2.541852431095e+01,-2.541155757672e+01,-6.966734224790e-03,1.051457779827e+01
3864000000.000000,-1.135870190000e-01,5.116898387275e-01,1.069174964465e-01,-8.556688669368e-01,-6.669522553453e-03,-2.547672025693e+01,-2.547831642061e+01,1.596163685555e-03,9.997269037352e+00
3865000000.000000,-1.110937420000e-01,5.023603761705e-01,1.078977068245e-01,-9.137728462562e-01,-3.196035175488e-03,-2.554415369880e+01,-2.554507526450e+01,9.215656979364e-04,1.043153028056e+01
3866000000.000000,-1.082709390000e-01,4.968623277845e-01,1.088317960335e-01,-9.719278315742e-01,5.608570335183e-04,-2.560780673251e+01,-2.561183410839e+01,4.027375882771e-03,1.100159689423e+01
3867000000.000000,-1.126018090000e-01,4.804703061765e-01,1.097164046535e-01,-1.030132920185e+00,-2.885404346477e-03,-2.568240384273e+01,-2.567859295228e+01,-3.810890447131e-03,1.073626796334e+01
