subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_l1_08_equalized_i,after_l1_08_equalized_q,after_l1_08_plus_l1_09_equalized_i,after_l1_08_plus_l1_09_equalized_q,allpass_abs,allpass_phase_rad
1273,20661,3783142089.843750,1.952126652190e+02,-1.171275991314e+02,1.814892918342e+02,-1.419034827769e+02,1.967695740073e+02,-1.095959756609e+02,1.000000000000e+00,2.408362822113
1274,20662,3783325195.312500,1.952126652190e+02,2.732977313066e+02,2.301626863966e+02,2.498993739476e+02,1.954675594106e+02,2.831164712720e+02,1.000000000000e+00,2.402129119462
1275,20663,3783508300.781250,-1.952126652190e+02,1.171275991314e+02,-1.810949897927e+02,1.421107997217e+02,-1.967848898854e+02,1.249377655735e+02,1.000000000000e+00,2.395894739473
1276,20664,3783691406.250000,2.732977313066e+02,1.171275991314e+02,2.889132648927e+02,8.278687115002e+01,2.742770460419e+02,1.258033231475e+02,1.000000000000e+00,2.389659682504
1277,20665,3783874511.718750,2.732977313066e+02,-2.732977313066e+02,2.390232759390e+02,-3.088109387967e+02,2.746525666960e+02,-2.667283227532e+02,1.000000000000e+00,2.383423948939
1278,20666,3784057617.187500,-3.904253304380e+01,2.732977313066e+02,-4.058092871601e+00,2.788228490799e+02,-3.982028888196e+01,2.820597978083e+02,1.000000000000e+00,2.377187539189
1279,20667,3784240722.656250,2.732977313066e+02,3.904253304380e+01,2.788044507336e+02,4.028392518752e+00,2.740789532262e+02,4.706484624302e+01,1.000000000000e+00,2.370950453694
1280,20668,3784423828.125000,-3.904253304380e+01,-1.952126652190e+02,-6.418954472568e+01,-1.905342191060e+02,-3.939886709840e+01,-1.886110964136e+02,1.000000000000e+00,2.364712692920
1281,20669,3784606933.593750,1.952126652190e+02,-1.171275991314e+02,1.804752270235e+02,-1.424190544015e+02,1.957499711677e+02,-1.098216234053e+02,1.000000000000e+00,2.358474257358
1282,20670,3784790039.062500,3.904253304380e+01,1.171275991314e+02,5.417415285090e+01,1.122876230289e+02,3.844378047556e+01,1.251874310302e+02,1.000000000000e+00,2.352235147528
1283,20671,3784973144.531250,-1.171275991314e+02,1.171275991314e+02,-1.022198187281e+02,1.323834574559e+02,-1.184643125853e+02,1.248479553891e+02,1.000000000000e+00,2.345995363975
1284,20672,3785156250.000000,-2.732977313066e+02,2.732977313066e+02,-2.384614977461e+02,3.089694434978e+02,-2.757166729129e+02,2.813243989592e+02,1.000000000000e+00,2.339754907272
1285,20673,3785339355.468750,1.171275991314e+02,1.952126652190e+02,1.425450588234e+02,1.803849504917e+02,1.164992662149e+02,2.037696401028e+02,1.000000000000e+00,2.333513778015
1286,20674,3785522460.937500,-1.952126652190e+02,1.171275991314e+02,-1.803676979294e+02,1.426020930750e+02,-1.971109204531e+02,1.246045591723e+02,1.000000000000e+00,2.327271976829
1287,20675,3785705566.406250,-3.904253304380e+01,-3.904253304380e+01,-4.417570679981e+01,-3.404368507447e+01,-3.991804477965e+01,-3.192040075053e+01,1.000000000000e+00,2.321029504362
1288,20676,3785888671.875000,1.171275991314e+02,-1.171275991314e+02,1.021088092130e+02,-1.325643567119e+02,1.171339313698e+02,-1.099964874747e+02,1.000000000000e+00,2.314786361289
1289,20677,3786071777.343750,2.732977313066e+02,-3.904253304380e+01,2.687123468308e+02,-7.468434241888e+01,2.738075143398e+02,-3.111411568574e+01,1.000000000000e+00,2.308542548308
1290,20678,3786254882.812500,-3.904253304380e+01,-1.952126652190e+02,-6.451546137238e+01,-1.904827189575e+02,-3.955392827693e+01,-1.889106529935e+02,1.000000000000e+00,2.302298066145
1291,20679,3786437988.281250,-1.952126652190e+02,-2.732977313066e+02,-2.311164325284e+02,-2.483854931103e+02,-1.961600125169e+02,-2.679307433046e+02,1.000000000000e+00,2.296052915548
1292,20680,3786621093.750000,-2.732977313066e+02,1.171275991314e+02,-2.585423473951e+02,1.528833829330e+02,-2.760450341996e+02,1.239296635370e+02,1.000000000000e+00,2.289807097291
1293,20681,3786804199.218750,-3.904253304380e+01,-3.904253304380e+01,-4.418796352167e+01,-3.403283490671e+01,-4.013518684261e+01,-3.210464394353e+01,1.000000000000e+00,2.283560612172
1294,20682,3786987304.687500,-1.171275991314e+02,1.952126652190e+02,-9.194613006191e+01,2.107779690612e+02,-1.196716206605e+02,2.028423856819e+02,1.000000000000e+00,2.277313461012
1295,20683,3787170410.156250,2.732977313066e+02,-3.904253304380e+01,2.686171521843e+02,-7.464146965289e+01,2.735051168813e+02,-3.065963589091e+01,1.000000000000e+00,2.271065644658
1296,20684,3787353515.625000,3.904253304380e+01,1.952126652190e+02,6.448058467924e+01,1.903619454357e+02,3.700049063841e+01,2.034235509696e+02,1.000000000000e+00,2.264817163978
1297,20685,3787536621.093750,1.171275991314e+02,2.732977313066e+02,1.527875915465e+02,2.583000451877e+02,1.148573571569e+02,2.821548535505e+02,1.000000000000e+00,2.258568019866
1298,20686,3787719726.562500,-3.904253304380e+01,-3.904253304380e+01,-4.414638241256e+01,-3.398524447770e+01,-4.026314895698e+01,-3.221982279107e+01,1.000000000000e+00,2.252318213236
1299,20687,3787902832.031250,-3.904253304380e+01,1.171275991314e+02,-2.380987269691e+01,1.222456413942e+02,-4.120072665808e+01,1.244330689175e+02,1.000000000000e+00,2.246067745029
1300,20688,3788085937.500000,2.732977313066e+02,2.732977313066e+02,3.090525690680e+02,2.377460143911e+02,2.712046483689e+02,2.829505992852e+02,1.000000000000e+00,2.239816616205
1301,20689,3788269042.968750,-1.171275991314e+02,-3.904253304380e+01,-1.223411129843e+02,-2.372319964199e+01,-1.187915636437e+02,-3.274506419405e+01,1.000000000000e+00,2.233564827748
1302,20690,3788452148.437500,2.732977313066e+02,1.952126652190e+02,2.993507894530e+02,1.594742919691e+02,2.719480775697e+02,2.046488586810e+02,1.000000000000e+00,2.227312380665
1303,20691,3788635253.906250,-3.904253304380e+01,2.732977313066e+02,-2.955779359313e+00,2.789338155012e+02,-4.218880892376e+01,2.814992898414e+02,1.000000000000e+00,2.221059275983
1304,20692,3788818359.375000,-2.732977313066e+02,1.952126652190e+02,-2.479482491249e+02,2.319584653217e+02,-2.773258390046e+02,2.019428696866e+02,1.000000000000e+00,2.214805514752
1305,20693,3789001464.843750,-2.732977313066e+02,-2.732977313066e+02,-3.105048851077e+02,-2.375228062798e+02,-2.752190885257e+02,-2.692111682083e+02,1.000000000000e+00,2.208551098045
1306,20694,3789184570.312500,-2.732977313066e+02,-1.952126652190e+02,-3.003814417924e+02,-1.587499891239e+02,-2.759367119714e+02,-1.903382940152e+02,1.000000000000e+00,2.202296026952
1307,20695,3789367675.781250,3.904253304380e+01,-2.732977313066e+02,1.719572410544e+00,-2.793020563118e+02,3.815912274077e+01,-2.679348384477e+02,1.000000000000e+00,2.196040302589
1308,20696,3789550781.250000,-1.952126652190e+02,-1.171275991314e+02,-2.118965480935e+02,-9.034006261445e+01,-1.980979798886e+02,-1.110553123714e+02,1.000000000000e+00,2.189783926090
1309,20697,3789733886.718750,1.171275991314e+02,-1.171275991314e+02,1.009514651242e+02,-1.338170778038e+02,1.160300275112e+02,-1.110301811009e+02,1.000000000000e+00,2.183526898609
1310,20698,3789916992.187500,3.904253304380e+01,3.904253304380e+01,4.466738794463e+01,3.357987914615e+01,3.755975497049e+01,4.612459854240e+01,1.000000000000e+00,2.177269221322
