freq_hz,float_abs,fixed_abs,fixed_abs_error_db,float_phase_rad,fixed_phase_rad,phase_error_rad,original_group_delay_ns,float_allpass_group_delay_ns,fixed_allpass_group_delay_ns,float_compensated_group_delay_ns,fixed_compensated_group_delay_ns
3839000000.000000,1.000000000000e+00,1.000000000000e+00,1.735789439796e-14,-12.085090167999,-12.085175010778,-8.484277849874e-05,4.108962791,5.553300163,5.553000623,9.662262954,9.661963414
3840000000.000000,1.000000000000e+00,1.000000000000e+00,-2.989415146315e-14,-12.119990963912,-12.120073940695,-8.297678234293e-05,3.809888371,5.556019535,5.555725163,9.365907906,9.365613534
3841000000.000000,1.000000000000e+00,1.000000000000e+00,-4.339473599490e-14,-12.154909168612,-12.154990312208,-8.114359621914e-05,4.262414838,5.558844951,5.558555854,9.821259789,9.820970692
3842000000.000000,1.000000000000e+00,1.000000000000e+00,1.542923946485e-14,-12.189845469749,-12.189924813634,-7.934388476194e-05,3.982278072,5.561783220,5.561499503,9.544061292,9.543777575
3843000000.000000,1.000000000000e+00,1.000000000000e+00,5.400233812698e-14,-12.224800597835,-12.224878176138,-7.757830305621e-05,4.371838427,5.564841172,5.564562938,9.936679599,9.936401365
3844000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-12.259775326326,-12.259851173822,-7.584749655543e-05,4.426430351,5.568025641,5.567752993,9.994455992,9.994183344
3845000000.000000,1.000000000000e+00,1.000000000000e+00,3.664444372902e-14,-12.294770471636,-12.294844623737,-7.415210100703e-05,3.646403427,5.571343462,5.571076499,9.217746889,9.217479926
3846000000.000000,1.000000000000e+00,1.000000000000e+00,-2.700116906349e-14,-12.329786893087,-12.329859385830,-7.249274245247e-05,4.168487206,5.574801452,5.574540273,9.743288658,9.743027479
3847000000.000000,1.000000000000e+00,1.000000000000e+00,-1.928654933107e-15,-12.364825492779,-12.364896362817,-7.087003718631e-05,4.969752072,5.578406404,5.578151107,10.548158476,10.547903179
3848000000.000000,1.000000000000e+00,1.000000000000e+00,-1.639356693141e-14,-12.399887215396,-12.399956499987,-6.928459174560e-05,4.470189254,5.582165074,5.581915755,10.052354328,10.052105009
3849000000.000000,1.000000000000e+00,1.000000000000e+00,1.735789439796e-14,-12.434973047933,-12.435040784936,-6.773700291696e-05,3.855515125,5.586084170,5.585840923,9.441599295,9.441356048
3850000000.000000,1.000000000000e+00,1.000000000000e+00,7.714619732426e-15,-12.470084019359,-12.470150247217,-6.622785776145e-05,4.106597977,5.590170338,5.589933256,9.696768315,9.696531233
3851000000.000000,1.000000000000e+00,1.000000000000e+00,3.857309866213e-15,-12.505221200204,-12.505285957937,-6.475773360926e-05,4.093912758,5.594430155,5.594199328,9.688342913,9.688112086
3852000000.000000,1.000000000000e+00,1.000000000000e+00,-1.639356693141e-14,-12.540385702065,-12.540449029263,-6.332719810054e-05,3.786174751,5.598870112,5.598645630,9.385044863,9.384820381
3853000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-15,-12.575578677051,-12.575640613860,-6.193680919253e-05,3.929909584,5.603496605,5.603278557,9.533406189,9.533188141
