freq_hz,h1_abs_db,h1_phase_rad,fir_abs_db,fir_phase_rad,total_abs_db,total_phase_rad,target_phase_rad,phase_error_rad,total_group_delay_ns
3733000000.000000,6.178681600000e-02,1.932514094479e+00,-5.935879526329e-02,1.818705533092e-01,2.428020736706e-03,-1.673517127375e+01,-1.673290787118e+01,-2.263402568403e-03,9.542713397432e+00
3734000000.000000,7.340539300000e-02,1.935820944566e+00,-6.058789138088e-02,1.263471165993e-01,1.281750161912e-02,-1.678738786037e+01,-1.679966671507e+01,1.227885469746e-02,1.050333744256e+01
3735000000.000000,8.058565500000e-02,1.911552488535e+00,-6.182426326873e-02,7.084332826227e-02,1.876139173127e-02,-1.686716010474e+01,-1.686642555896e+01,-7.345457818033e-04,1.142063412273e+01
3736000000.000000,6.955704000000e-02,1.903293373654e+00,-6.306948609947e-02,1.535876647415e-02,6.487553900535e-03,-1.693090378141e+01,-1.693318440285e+01,2.280621437855e-03,1.083025610054e+01
3737000000.000000,7.044827900000e-02,1.886405787642e+00,-6.432480532517e-02,-4.010698285251e-02,6.123473674832e-03,-1.700325711675e+01,-1.699994324674e+01,-3.313870011997e-03,1.082620512471e+01
3738000000.000000,7.196155700000e-02,1.878160361052e+00,-6.559111331777e-02,-9.555432686808e-02,6.370443682235e-03,-1.706694988736e+01,-1.706670209063e+01,-2.477967287824e-04,1.027681447595e+01
3739000000.000000,7.052224300000e-02,1.868140212111e+00,-6.686892870465e-02,-1.509836667613e-01,3.653314295346e-03,-1.713239937619e+01,-1.713346093452e+01,1.061558325798e-03,1.082065570594e+01
3740000000.000000,6.838407300000e-02,1.853025063194e+00,-6.815837854822e-02,-2.063953989013e-01,2.256944517801e-04,-1.720292625725e+01,-1.720021977840e+01,-2.706478842406e-03,1.038899521408e+01
3741000000.000000,7.629166300000e-02,1.848394497305e+00,-6.945918361142e-02,-2.617899161263e-01,6.832479388584e-03,-1.726295134036e+01,-1.726697862229e+01,4.027281932359e-03,1.092101559491e+01
3742000000.000000,8.963427800000e-02,1.826559744010e+00,-7.077064676038e-02,-3.171676091682e-01,1.886363123962e-02,-1.734016378670e+01,-1.733373746618e+01,-6.426320515750e-03,1.084273886048e+01
3743000000.000000,8.290475300000e-02,1.822879574375e+00,-7.209164471287e-02,-3.725288681917e-01,1.081310828713e-02,-1.739920521536e+01,-1.740049631007e+01,1.291094714450e-03,1.046840110362e+01
3744000000.000000,8.952503300000e-02,1.805716411264e+00,-7.342062316292e-02,-4.278740844300e-01,1.610440983708e-02,-1.747171359471e+01,-1.746725515396e+01,-4.458440746021e-03,1.068028235325e+01
3745000000.000000,8.151764900000e-02,1.799341971764e+00,-7.475559539755e-02,-4.832036518977e-01,6.762053602453e-03,-1.753341760167e+01,-1.753401399785e+01,5.963961750979e-04,1.001392046127e+01
3746000000.000000,9.086499700000e-02,1.790521660175e+00,-7.609414442887e-02,-5.385179691600e-01,1.477085257113e-02,-1.759755223052e+01,-1.760077284174e+01,3.220611212562e-03,1.039931467538e+01
3747000000.000000,1.077484370000e-01,1.779274118657e+00,-7.743342866656e-02,-5.938174411368e-01,3.031500833344e-02,-1.766409924402e+01,-1.766753168563e+01,3.432441606567e-03,1.141462107610e+01
3748000000.000000,8.342530300000e-02,1.757665813069e+00,-7.877019112326e-02,-6.491024809188e-01,4.655111876737e-03,-1.774099258939e+01,-1.773429052951e+01,-6.702059874613e-03,1.087743731676e+01
3749000000.000000,8.954428400000e-02,1.753140280441e+00,-8.010077212031e-02,-7.043735115776e-01,9.443511879687e-03,-1.780078915268e+01,-1.780104937340e+01,2.602207273164e-04,1.006953044395e+01
3750000000.000000,1.014297740000e-01,1.741656848620e+00,-8.142112542659e-02,-7.596309679410e-01,2.000864857341e-02,-1.786753004086e+01,-1.786780821729e+01,2.781764316673e-04,1.114218591670e+01
3751000000.000000,9.600023500000e-02,1.723625229500e+00,-8.272683774109e-02,-8.148752983199e-01,1.327339725891e-02,-1.794080599036e+01,-1.793456706118e+01,-6.238929178426e-03,1.085072602408e+01
3752000000.000000,8.662848600000e-02,1.715778602184e+00,-8.401315141090e-02,-8.701069661585e-01,2.615334589098e-03,-1.800388428551e+01,-1.800132590507e+01,-2.558380444185e-03,9.850067867665e+00
3753000000.000000,8.407255700000e-02,1.710296779370e+00,-8.527499023000e-02,-9.253264515916e-01,-1.202433230005e-03,-1.806458559376e+01,-1.806808474896e+01,3.499155197456e-03,9.993194021513e+00
3754000000.000000,8.295648000000e-02,1.700627709216e+00,-8.650698816199e-02,-9.805342528860e-01,-3.550508161985e-03,-1.812946246521e+01,-1.813484359285e+01,5.381127637865e-03,1.008926431172e+01
3755000000.000000,8.127720000000e-02,1.693915780962e+00,-8.770352079282e-02,-1.035730887751e+00,-6.426320792824e-03,-1.819137102833e+01,-1.820160243674e+01,1.023140840778e-02,1.107939041338e+01
3756000000.000000,8.883895400000e-02,1.671782624709e+00,-8.885873929088e-02,-1.090916894495e+00,-1.978529087441e-05,-1.826869019132e+01,-1.826836128062e+01,-3.289107003646e-04,1.124962354527e+01
3757000000.000000,9.838914300000e-02,1.662910787487e+00,-8.996660664213e-02,-1.146092833018e+00,8.422536357870e-03,-1.833273796707e+01,-1.833512012451e+01,2.382157443428e-03,1.079636094406e+01
3758000000.000000,8.499369100000e-02,1.646453942926e+00,-9.102093591420e-02,-1.201259285621e+00,-6.027244914202e-03,-1.840436126423e+01,-1.840187896840e+01,-2.482295832252e-03,1.095135986468e+01
3759000000.000000,9.432190900000e-02,1.635615965302e+00,-9.201543025722e-02,-1.256416857623e+00,2.306478742778e-03,-1.847035681386e+01,-1.846863781229e+01,-1.719001569754e-03,1.048360018010e+01
3760000000.000000,9.730794700000e-02,1.625020029839e+00,-9.294372434288e-02,-1.311566177770e+00,4.364222657119e-03,-1.853610206947e+01,-1.853539665618e+01,-7.054132905360e-04,1.020747265650e+01
3761000000.000000,1.035300690000e-01,1.617636121673e+00,-9.379942698172e-02,-1.366707898432e+00,9.730642018276e-03,-1.859862769830e+01,-1.860215550007e+01,3.527801770268e-03,1.072610942378e+01
3762000000.000000,8.085840900000e-02,1.600508281381e+00,-9.457616452338e-02,-1.421842695581e+00,-1.371775552337e-02,-1.867089033574e+01,-1.866891434396e+01,-1.975991782359e-03,1.109364670226e+01
3763000000.000000,8.909129100000e-02,1.588492615860e+00,-9.526762479400e-02,-1.476971268544e+00,-6.176333793999e-03,-1.873803457422e+01,-1.873567318785e+01,-2.361386377537e-03,1.068022886024e+01
