freq_hz,digital_w_rad_per_sample,original_phase_rad,allpass_phase_rad,compensated_phase_rad,original_group_delay_ns,allpass_group_delay_ns,compensated_group_delay_ns,target_delay_ns
3540000000.000000,1.853539665618,-35.777098062637,-1.586688463504,-37.363786526141,3.752160493,5.797245997,9.549406490,9.813229332
3541000000.000000,1.854063264394,-35.799613499919,-1.623126473651,-37.422739973570,4.273592711,5.801053690,10.074646401,9.813229332
3542000000.000000,1.854586863169,-35.830801612499,-1.659586654129,-37.490388266628,4.523317455,5.804312512,10.327629967,9.813229332
3543000000.000000,1.855110461945,-35.856455183469,-1.696065615844,-37.552520799313,4.070749697,5.807041730,9.877791427,9.813229332
3544000000.000000,1.855634060720,-35.881956161876,-1.732560092679,-37.614516254555,4.182484389,5.809261189,9.991745578,9.813229332
3545000000.000000,1.856157659496,-35.909013832395,-1.769066944940,-37.678080777335,3.743370895,5.810991254,9.554362149,9.813229332
3546000000.000000,1.856681258272,-35.928996747894,-1.805583162411,-37.734579910305,4.108866108,5.812252743,9.921118851,9.813229332
3547000000.000000,1.857204857047,-35.960647366716,-1.842105867011,-37.802753233727,4.057245065,5.813066866,9.870311931,9.813229332
3548000000.000000,1.857728455823,-35.979981593051,-1.878632315049,-37.858613908100,3.611414711,5.813455159,9.424869870,9.813229332
3549000000.000000,1.858252054598,-36.006029742418,-1.915159899085,-37.921189641503,4.266802877,5.813439424,10.080242301,9.813229332
3550000000.000000,1.858775653374,-36.033599819342,-1.951686149394,-37.985285968736,3.915714299,5.813041665,9.728755964,9.813229332
3551000000.000000,1.859299252150,-36.055236059516,-1.988208735045,-38.043444794561,4.512071450,5.812284027,10.324355477,9.813229332
3552000000.000000,1.859822850925,-36.090300181421,-2.024725464598,-38.115025646019,3.923343169,5.811188737,9.734531906,9.813229332
3553000000.000000,1.860346449701,-36.104538243825,-2.061234286422,-38.165772530247,3.568919882,5.809778042,9.378697924,9.813229332
3554000000.000000,1.860870048476,-36.135148551355,-2.097733288656,-38.232881840011,4.598544600,5.808074155,10.406618755,9.813229332
3555000000.000000,1.861393647252,-36.162325259560,-2.134220698809,-38.296545958369,4.084188948,5.806099200,9.890288148,9.813229332
3556000000.000000,1.861917246028,-36.186471983340,-2.170694883022,-38.357166866362,3.686877606,5.803875155,9.490752761,9.813229332
3557000000.000000,1.862440844803,-36.208655929971,-2.207154345000,-38.415810274971,4.215872087,5.801423803,10.017295890,9.813229332
3558000000.000000,1.862964443579,-36.239450194444,-2.243597724625,-38.483047919069,4.523137165,5.798766685,10.321903850,9.813229332
3559000000.000000,1.863488042354,-36.265495347932,-2.280023796270,-38.545519144202,4.085925701,5.795925047,9.881850748,9.813229332
3560000000.000000,1.864011641130,-36.290795451111,-2.316431466821,-38.607226917932,3.769647270,5.792919802,9.562567072,9.813229332
3561000000.000000,1.864535239906,-36.312866132616,-2.352819773436,-38.665685906052,3.856399217,5.789771482,9.646170699,9.813229332
3562000000.000000,1.865058838681,-36.339256392906,-2.389187881036,-38.728444273942,4.008968914,5.786500204,9.795469118,9.813229332
3563000000.000000,1.865582437457,-36.363244321772,-2.425535079560,-38.788779401332,3.501813976,5.783125629,9.284939605,9.813229332
3564000000.000000,1.866106036232,-36.383261485156,-2.461860781001,-38.845122266157,3.892185550,5.779666929,9.671852479,9.813229332
3565000000.000000,1.866629635008,-36.412154967898,-2.498164516220,-38.910319484118,4.353045693,5.776142755,10.129188448,9.813229332
3566000000.000000,1.867153233784,-36.437963470635,-2.534445931582,-38.972409402217,4.226289680,5.772571207,9.998860887,9.813229332
3567000000.000000,1.867676832559,-36.465264090335,-2.570704785402,-39.035968875737,4.713878538,5.768969807,10.482848345,9.813229332
3568000000.000000,1.868200431335,-36.497199815380,-2.606940944237,-39.104140759617,4.305400610,5.765355476,10.070756086,9.813229332
3569000000.000000,1.868724030110,-36.519367350048,-2.643154379032,-39.162521729080,3.838277001,5.761744509,9.600021510,9.813229332
3570000000.000000,1.869247628886,-36.545433026694,-2.679345161128,-39.224778187822,4.328658258,5.758152561,10.086810819,9.813229332
3571000000.000000,1.869771227662,-36.573762873982,-2.715513458165,-39.289276332147,3.489968691,5.754594621,9.244563312,9.813229332
3572000000.000000,1.870294826437,-36.589289266693,-2.751659529872,-39.340948796565,3.680733851,5.751085005,9.431818856,9.813229332
3573000000.000000,1.870818425213,-36.620016339688,-2.787783723777,-39.407800063465,4.624451594,5.747637339,10.372088933,9.813229332
3574000000.000000,1.871342023988,-36.647401839313,-2.823886470836,-39.471288310149,3.978564173,5.744264549,9.722828722,9.813229332
3575000000.000000,1.871865622764,-36.670012451595,-2.859968281004,-39.529980732599,4.161100181,5.740978850,9.902079031,9.813229332
3576000000.000000,1.872389221540,-36.699691766349,-2.896029738759,-39.595721505108,3.879233424,5.737791745,9.617025169,9.813229332
3577000000.000000,1.872912820315,-36.718760336505,-2.932071498576,-39.650831835081,3.607559941,5.734714011,9.342273952,9.813229332
3578000000.000000,1.873436419091,-36.745025701582,-2.968094280392,-39.713119981974,3.753095092,5.731755705,9.484850797,9.813229332
3579000000.000000,1.873960017866,-36.765923120378,-3.004098865039,-39.770021985417,4.230015550,5.728926155,9.958941705,9.813229332
3580000000.000000,1.874483616642,-36.798181644694,-3.040086089683,-39.838267734377,4.273896913,5.726233964,10.000130877,9.813229332
3581000000.000000,1.875007215418,-36.819630492952,-3.076056843258,-39.895687336210,3.778908891,5.723687009,9.502595900,9.813229332
3582000000.000000,1.875530814193,-36.845668814331,-3.112012061918,-39.957680876249,4.416888769,5.721292444,10.138181213,9.813229332
