subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_l1_08_equalized_i,after_l1_08_equalized_q,after_l1_08_plus_l1_09_equalized_i,after_l1_08_plus_l1_09_equalized_q,allpass_abs,allpass_phase_rad
827,20215,3701477050.781250,2.732977313066e+02,2.732977313066e+02,2.625402773718e+02,2.849902740615e+02,2.701657778064e+02,2.586857476227e+02,1.000000000000e+00,-1.115622860697
828,20216,3701660156.250000,2.732977313066e+02,-1.171275991314e+02,2.785779165848e+02,-1.059092523676e+02,2.677737928794e+02,-1.303588646047e+02,1.000000000000e+00,-1.121943350848
829,20217,3701843261.718750,1.171275991314e+02,3.904253304380e+01,1.156186971949e+02,4.404130067672e+01,1.130182961494e+02,2.626388896388e+01,1.000000000000e+00,-1.128262376266
830,20218,3702026367.187500,3.904253304380e+01,-1.171275991314e+02,4.408852270802e+01,-1.155778074887e+02,3.463420060767e+01,-1.289844571498e+02,1.000000000000e+00,-1.134579940286
831,20219,3702209472.656250,-1.952126652190e+02,-1.171275991314e+02,-1.904722157522e+02,-1.255448104487e+02,-1.987230572893e+02,-1.280667497699e+02,1.000000000000e+00,-1.140896046291
832,20220,3702392578.125000,-1.171275991314e+02,2.732977313066e+02,-1.287859757208e+02,2.687278113626e+02,-1.191965441163e+02,2.607291874927e+02,1.000000000000e+00,-1.147210697711
833,20221,3702575683.593750,3.904253304380e+01,1.171275991314e+02,3.420770376752e+01,1.189304861393e+02,3.592723522264e+01,1.044087774579e+02,1.000000000000e+00,-1.153523898028
834,20222,3702758789.062500,2.732977313066e+02,2.732977313066e+02,2.624143886718e+02,2.850670990048e+02,2.702685192136e+02,2.590934488851e+02,1.000000000000e+00,-1.159835650770
835,20223,3702941894.531250,-1.171275991314e+02,1.171275991314e+02,-1.221512516048e+02,1.125190893048e+02,-1.195639392781e+02,1.050749320896e+02,1.000000000000e+00,-1.166145959515
836,20224,3703125000.000000,-1.952126652190e+02,3.904253304380e+01,-1.971207125893e+02,3.105934306782e+01,-1.976323588245e+02,2.745493088550e+01,1.000000000000e+00,-1.172454827888
837,20225,3703308105.468750,1.952126652190e+02,-1.171275991314e+02,2.002880674987e+02,-1.091617663161e+02,1.910489245733e+02,-1.296608267822e+02,1.000000000000e+00,-1.178762259561
838,20226,3703491210.937500,1.171275991314e+02,1.171275991314e+02,1.123192541738e+02,1.220988148915e+02,1.140362289373e+02,1.040445078117e+02,1.000000000000e+00,-1.185068258256
