freq_hz,stage,equalized_real,equalized_imag,residual_real,residual_imag,residual_abs_percent
4230000000.000000,after_l1_08_fixed_fir,1.007603661441e+00,-4.727409995158e-02,7.603661440609e-03,-4.727409995158e-02,4.788168954
4231000000.000000,after_l1_08_fixed_fir,1.008332179502e+00,-6.052219707369e-02,8.332179502278e-03,-6.052219707369e-02,6.109305651
4232000000.000000,after_l1_08_fixed_fir,1.006806123196e+00,-4.974630080892e-02,6.806123196171e-03,-4.974630080892e-02,5.020973767
4233000000.000000,after_l1_08_fixed_fir,1.005562419974e+00,-5.074216815135e-02,5.562419974096e-03,-5.074216815135e-02,5.104613741
4234000000.000000,after_l1_08_fixed_fir,1.005419925031e+00,-4.767679095990e-02,5.419925030588e-03,-4.767679095990e-02,4.798387212
4235000000.000000,after_l1_08_fixed_fir,1.006494467328e+00,-5.382277127208e-02,6.494467327704e-03,-5.382277127208e-02,5.421317933
4236000000.000000,after_l1_08_fixed_fir,1.007569416738e+00,-5.210490223487e-02,7.569416738051e-03,-5.210490223487e-02,5.265184618
4237000000.000000,after_l1_08_fixed_fir,1.007891522232e+00,-4.489035536419e-02,7.891522231729e-03,-4.489035536419e-02,4.557872451
4238000000.000000,after_l1_08_fixed_fir,1.006906880496e+00,-4.927009987915e-02,6.906880496238e-03,-4.927009987915e-02,4.975186168
4239000000.000000,after_l1_08_fixed_fir,1.006382940514e+00,-5.016705532690e-02,6.382940513543e-03,-5.016705532690e-02,5.057148772
4240000000.000000,after_l1_08_fixed_fir,1.007952357697e+00,-5.516179080680e-02,7.952357696955e-03,-5.516179080680e-02,5.573206580
4241000000.000000,after_l1_08_fixed_fir,1.006835674192e+00,-5.119548126907e-02,6.835674192254e-03,-5.119548126907e-02,5.164981843
4242000000.000000,after_l1_08_fixed_fir,1.006067912975e+00,-4.949603016111e-02,6.067912974673e-03,-4.949603016111e-02,4.986658771
4243000000.000000,after_l1_08_fixed_fir,1.004444659403e+00,-5.433106084323e-02,4.444659402648e-03,-5.433106084323e-02,5.451255974
4244000000.000000,after_l1_08_fixed_fir,1.006082468798e+00,-4.714493989859e-02,6.082468797651e-03,-4.714493989859e-02,4.753568959
4245000000.000000,after_l1_08_fixed_fir,1.005276469379e+00,-5.114617934357e-02,5.276469378849e-03,-5.114617934357e-02,5.141763113
